COD_GLA,Shape_Leng,Shape_Area,REGION,COMUNA,COD_SSUBC,idMapGlac,Id_Union,idZonGlac,q1_SN,q1_Max,q1_Min,q2_SN,q2_Max,q2_Min,SN_1718q1,G_1718q1,P_1718q1,SC_1718q1,niev_17q1,SN_1819q1,G_1819q1,P_1819q1,SC_1819q1,niev_18q1,SN_1920q1,G_1920q1,P_1920q1,SC_1920q1,niev_19q1,SN_2021q1,G_2021q1,P_2021q1,SC_2021q1,niev_20q1,niev_21q1,SN_1718q2,G_1718q2,P_1718q2,SC_1718q2,niev_17q2,SN_1819q2,G_1819q2,P_1819q2,SC_1819q2,niev_18q2,SN_1920q2,G_1920q2,P_1920q2,SC_1920q2,niev_19q2,niev_20q2,NOM_REGION,PROVINCIA,NOM_PROVIN,NOM_COMUNA,NOM_SSUBC,NOMBRE,ID,Nombre_GLA
,11029.4405135,714457.833028,10,10103,10461,60,40,3034,589222.641653,110941.16175,14294.0296252,83246.4793513,624145.554941,7065.79873519,617891.91698,76992.8413903,2761.34663214,16811.7280251,19573.07465724,607008.962607,13644.3010059,29725.0843342,64079.4850812,93804.5694154,627556.630193,9177.416748,19816.7228895,57907.0631976,77723.7860871,601811.133652,45562.2194303,3329.85917405,63754.6207715,67084.47994555,109316.8402018,332417.404863,70008.2587325,107692.518654,204339.650778,312032.169432,353289.936759,86819.9867576,152686.225542,121661.683969,274347.909511,92505.1121768,120118.578498,4060.8038708,497773.338482,501834.1423528,617891.91698,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Cochamo,S/N,3034,Complejo Glaciar COCHAMÓ || Rio Cochamo-/Rio de Los Morros
,33402.1305467,2145022.14769,10,10103,10461,61,41,3036,1510254.12155,574913.364512,59854.6616253,278969.82725,1849809.53574,16242.7847016,1650997.85099,247621.252776,98350.061368,148052.982555,246403.043923,1607873.25761,141474.654751,150489.40026,245184.83507,395674.23533,1716050.20372,42312.4541476,192070.929096,194588.560725,386659.489821,1678285.72929,229835.403527,44342.8022353,192558.212637,236901.0148723,422393.616164,1208625.60964,145616.56485,275964.91208,514815.061116,790779.973196,1272053.6839,212536.83782,317059.157375,343372.468591,660431.625966,342560.329356,449519.066616,11288.7353676,1341654.01635,1352942.7517176,1791173.082966,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Cochamo,S/N,3036,Complejo Glaciar COCHAMÓ || Rio Apretura/Rio Cochamo-7
,40140.3491737,2775467.08098,10,10103,10461,62,42,3043,1449975.02494,1133979.7962,191512.259842,478780.649605,2243290.21655,53396.2148203,1696912.23117,521708.609544,194352.484034,362493.756235,556846.240269,1642379.92667,248884.788532,268685.208617,615517.157161,884202.365778,1807437.52689,103627.608398,351051.710202,513350.235491,864401.945693,1640107.74732,518381.489775,70518.7092384,546459.134651,616977.8438894,1064840.624426,1644408.65824,182017.796112,344316.321402,604724.30523,949040.626632,1545000.8115,443724.168142,380752.34033,405989.761012,786742.101342,628338.740659,633045.397893,9332.16520416,1504750.77722,1514082.94242416,2137796.175113,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Cochamo,S/N,3043,Complejo Glaciar COCHAMÓ || Rio Apretura/Rio Cochamo-8
,314.072383474,2748.06746165,10,10103,10461,63,43,3067,2748.06746165,0,0,80.8255135779,2667.24194807,0,2748.06746165,0,0,0,0,2748.06746165,0,0,0,0,2748.06746165,0,0,0,0,2748.06746165,0,0,0,0,0,2505.59092092,0,242.476540734,0,242.476540734,2424.76540734,323.302054312,0,0,0,80.8255135779,1535.68475798,0,1131.55719009,1131.55719009,2667.24194807,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Cochamo,S/N,3067,Complejo Glaciar COCHAMÓ-PUERTO VARAS || Rio Cochamo/Rio Blanco
,662.377605301,10583.3498784,10,10103,10461,64,44,3067,10583.3498784,0,0,2084.59921847,8498.75065993,0,10583.3498784,0,0,0,0,10583.3498784,0,0,0,0,10583.3498784,0,0,0,0,10583.3498784,0,0,0,0,0,9220.34269709,0,1282.83028829,80.1768930182,1363.0071813082,9220.34269709,1282.83028829,80.1768930182,0,80.1768930182,2084.59921847,4810.61358109,0,3688.13707884,3688.13707884,8498.75065993,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Cochamo,S/N,3067,Complejo Glaciar COCHAMÓ-PUERTO VARAS || Rio Cochamo/Rio Blanco
,189.096302593,937.169141576,10,10103,10461,65,45,3067,937.169141576,0,0,216.269801902,720.899339674,0,937.169141576,0,0,0,0,937.169141576,0,0,0,0,937.169141576,0,0,0,0,937.169141576,0,0,0,0,0,720.899339674,72.0899339674,0,144.179867935,144.179867935,720.899339674,0,216.269801902,0,216.269801902,216.269801902,288.35973587,0,432.539603804,432.539603804,720.899339674,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Cochamo,S/N,3067,Complejo Glaciar COCHAMÓ-PUERTO VARAS || Rio Cochamo/Rio Blanco
,1286.09969945,31429.8679319,10,10103,10461,66,46,3067,30543.3844774,886.483454489,0,1047.6622644,30382.2056675,0,30543.3844774,886.483454489,0,0,0,30543.3844774,0,886.483454489,0,886.483454489,31429.8679319,0,0,0,0,31268.689122,161.178809907,0,0,0,161.178809907,19583.2254037,2981.80798328,1450.60928916,7414.22525573,8864.83454489,19099.688974,1934.14571889,8784.24513994,1611.78809907,10396.03323901,1047.6622644,10637.8014539,0,19744.4042136,19744.4042136,30382.2056675,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Cochamo,S/N,3067,Complejo Glaciar COCHAMÓ-PUERTO VARAS || Rio Cochamo/Rio Blanco
,181.831896337,1427.24221185,10,10103,10461,67,47,3067,1277.00618955,150.2360223,0,0,1427.24221185,0,1277.00618955,150.2360223,0,0,0,1277.00618955,0,150.2360223,0,150.2360223,1427.24221185,0,0,0,0,1352.1242007,75.11801115,0,0,0,75.11801115,1277.00618955,0,150.2360223,0,150.2360223,901.4161338,525.82607805,0,0,0,0,525.82607805,0,901.4161338,901.4161338,1427.24221185,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Cochamo,S/N,3067,Complejo Glaciar COCHAMÓ-PUERTO VARAS || Rio Cochamo/Rio Blanco
,64.6623265829,172.038885444,10,10103,10461,68,48,3067,172.038885444,0,0,57.346295148,114.692590296,0,172.038885444,0,0,0,0,172.038885444,0,0,0,0,172.038885444,0,0,0,0,172.038885444,0,0,0,0,0,172.038885444,0,0,0,0,172.038885444,0,0,0,0,57.346295148,57.346295148,0,57.346295148,57.346295148,114.692590296,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Cochamo,S/N,3067,Complejo Glaciar COCHAMÓ-PUERTO VARAS || Rio Cochamo/Rio Blanco
,573.491330995,6394.81274002,10,10103,10461,69,49,3067,5738.93451027,655.878229746,0,409.923893591,5984.88884643,0,5738.93451027,655.878229746,0,0,0,5738.93451027,0,655.878229746,0,655.878229746,6394.81274002,0,0,0,0,6394.81274002,0,0,0,0,0,3771.29982104,245.954336155,983.817344618,1393.74123821,2377.558582828,3279.39114873,1475.72601693,1311.75645949,327.939114873,1639.695574363,409.923893591,2049.61946796,0,3935.26937847,3935.26937847,5984.88884643,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Cochamo,S/N,3067,Complejo Glaciar COCHAMÓ-PUERTO VARAS || Rio Cochamo/Rio Blanco
,48611.5946154,3249949.05675,10,10103,10461,70,50,3068,1257068.77655,1566854.26133,426026.018871,463015.330486,2611315.613,175618.113263,1623636.09934,586394.152783,316518.18843,723400.616201,1039918.804631,1541383.55114,398770.736628,374760.130842,935034.638142,1309794.768984,1760236.9782,155906.703783,565790.457278,768014.917492,1333805.37477,1617633.44789,708393.987585,140981.192079,782940.429196,923921.621275,1491334.416781,1590459.28256,296076.726747,269389.262884,1094023.78456,1363413.047444,1537246.58866,322601.956788,665564.258346,724536.252961,1390100.511307,605862.211528,615271.773255,17115.6683133,2011699.40365,2028815.0719633,2626971.176905,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Cochamo,S/N,3068,Complejo Glaciar COCHAMÓ || Rio Cochamo
,8348.16713846,194134.630141,10,10103,10500,71,51,3012,169898.300111,22528.4007327,1707.92929743,22040.4209335,167621.061048,4473.14815993,185432.323721,6831.71718971,81.3299665442,1789.25926397,1870.5892305142,182260.455026,3253.19866177,4717.13805956,3903.83839412,8620.97645368,171931.549274,15046.0438107,650.639732354,6506.39732354,7157.037055894,171850.219308,731.969698898,11792.8451489,9759.5959853,21552.4411342,10491.565684198,122401.599649,16428.6532419,16997.9630077,38306.4142423,55304.37725,92878.8217935,46520.7408633,25618.9394614,29116.1280228,54735.0674842,33751.9361158,17404.6128405,22121.7509,120856.330285,142978.081185,138260.9431255,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Manso entre frontera y Rio de Los Morros,S/N,3012,Complejo Glaciar COCHAMÓ || Rio Manso entre frontera y Rio de Los Morros
,11.4897553516,3.24035807895,10,10103,10500,78,58,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Manso entre frontera y Rio de Los Morros,S/N,3072,Complejo Glaciar COCHAMÓ-PUERTO VARAS || Rio Manso entre frontera y Rio de Los Morros/Rio Blanco
,20109.5222713,2473485.41911,10,10103,10500,79,59,3072,2333459.97277,136861.487817,3163.95852095,346412.894473,2121393.62473,5678.8999094,2347981.73111,82100.6672616,22553.3453545,20849.6753817,43403.0207362,2358528.25952,12006.8169513,74231.33453,28719.0081133,102950.3426433,2430488.03408,2271.55996376,25798.431017,14927.3940476,40725.8250646,2407285.67159,49000.793504,2190.4328222,15008.5211891,17198.9540113,64009.3146931,984964.625715,228940.79349,259282.344435,1000297.65547,1259579.999905,1027231.86647,217015.103681,764947.817796,464290.631164,1229238.44896,358663.092849,304956.925135,7058.06131597,1802807.33981,1809865.40112597,2107764.264945,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Manso entre frontera y Rio de Los Morros,S/N,3072,Complejo Glaciar COCHAMÓ-PUERTO VARAS || Rio Manso entre frontera y Rio de Los Morros/Rio Blanco
,1153.71626164,20406.6018765,10,10103,10501,80,60,2971,20406.6018765,0,0,964.091427236,19442.5104493,0,20406.6018765,0,0,0,0,20406.6018765,0,0,0,0,20406.6018765,0,0,0,0,20406.6018765,0,0,0,0,0,19362.169497,0,1044.43237951,0,1044.43237951,16148.5314062,4258.07047029,0,0,0,964.091427236,9962.27808144,401.704761348,9078.52760647,9480.232367818,19040.80568791,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio de Los Morros,S/N,2971,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio de Los Morros/Rio Manso entre Rio de Los Morros y bajo Rio Steffen
,96.8513995893,304.162080956,10,10103,10501,81,61,2971,304.162080956,0,0,0,304.162080956,0,304.162080956,0,0,0,0,304.162080956,0,0,0,0,304.162080956,0,0,0,0,304.162080956,0,0,0,0,0,304.162080956,0,0,0,0,304.162080956,0,0,0,0,0,304.162080956,0,0,0,304.162080956,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio de Los Morros,S/N,2971,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio de Los Morros/Rio Manso entre Rio de Los Morros y bajo Rio Steffen
,69732.5557738,5525278.09071,10,10103,10501,82,62,2971,5031806.18131,471554.255916,21917.6534855,530731.920327,4962562.63159,31983.53879,5158766.21854,241337.717824,70136.4911537,55037.663197,125174.1543507,5147401.50932,81501.2003684,176964.757772,119410.623249,296375.381021,5212261.52834,112104.738754,81095.3178964,119816.505721,200911.8236174,5143992.09656,149364.749679,58934.1349277,172987.109547,231921.2444747,322351.859226,2556734.86733,489413.084682,713216.679718,1765913.45898,2479130.138698,2441707.77478,828243.772269,1031672.06721,1223654.47645,2255326.54366,603547.235796,593968.409458,83936.4952001,4243825.95026,4327762.4454601,4837794.359718,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio de Los Morros,S/N,2971,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio de Los Morros/Rio Manso entre Rio de Los Morros y bajo Rio Steffen
,483.320600433,10858.4766247,10,10103,10501,83,63,3010,10858.4766247,0,0,164.522373102,10693.9542516,0,10858.4766247,0,0,0,0,10858.4766247,0,0,0,0,10858.4766247,0,0,0,0,10858.4766247,0,0,0,0,0,7156.72322992,0,3290.44746203,411.305932754,3701.753394784,9048.73052058,1398.44017136,411.305932754,0,411.305932754,164.522373102,3125.92508893,82.2611865508,7485.76797612,7568.0291626708,10611.69306505,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio de Los Morros,S/N,3010,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio Cochamo/Rio de Los Morros
,117.593587621,139.637115173,10,10103,10501,84,64,3010,139.637115173,0,0,0,139.637115173,0,139.637115173,0,0,0,0,139.637115173,0,0,0,0,139.637115173,0,0,0,0,139.637115173,0,0,0,0,0,139.637115173,0,0,0,0,139.637115173,0,0,0,0,0,139.637115173,0,0,0,139.637115173,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio de Los Morros,S/N,3010,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio Cochamo/Rio de Los Morros
,55674.6648913,3733937.33052,10,10103,10501,85,65,3010,3579529.74365,147510.768745,6896.81812065,331371.825938,3396074.38164,6491.12293708,3608496.37976,108807.448233,5760.87160666,10872.6309196,16633.50252626,3596000.96811,18256.2832605,71726.9084548,47953.1706977,119680.0791525,3653041.71092,14686.1656451,24179.4329406,42030.0210176,66209.4539582,3631539.86619,45681.2776697,8600.73789163,48115.4487711,56716.18666273,93796.7264408,2085841.21679,184023.335266,572030.20883,892042.569629,1464072.778459,2173877.07163,483994.353996,618117.181684,457948.723211,1076065.904895,338268.644059,774958.939651,19716.7859214,2600992.96089,2620709.7468114,3375951.900541,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio de Los Morros,S/N,3010,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio Cochamo/Rio de Los Morros
,38.377634402,31.9498764002,10,10103,10501,86,66,3010,31.9498764002,0,0,0,31.9498764002,0,31.9498764002,0,0,0,0,31.9498764002,0,0,0,0,31.9498764002,0,0,0,0,31.9498764002,0,0,0,0,0,31.9498764002,0,0,0,0,31.9498764002,0,0,0,0,0,31.9498764002,0,0,0,31.9498764002,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio de Los Morros,S/N,3010,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio Cochamo/Rio de Los Morros
,147.34899846,1133.63210195,10,10103,10501,87,67,3010,1133.63210195,0,0,354.260031859,779.372070091,0,1133.63210195,0,0,0,0,1133.63210195,0,0,0,0,1133.63210195,0,0,0,0,1133.63210195,0,0,0,0,0,1133.63210195,0,0,0,0,1133.63210195,0,0,0,0,354.260031859,425.112038231,0,354.260031859,354.260031859,779.37207009,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio de Los Morros,S/N,3010,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio Cochamo/Rio de Los Morros
,16122.7055538,886375.120586,10,10103,10501,88,68,3010,869015.893369,17196.9914491,162.235768388,61730.7098715,824644.410714,0,876235.385062,9653.02821907,81.1178841938,405.589420969,486.7073051628,874613.027378,1703.47556807,7300.60957744,2758.00806259,10058.61764003,880372.397156,1541.23979968,2595.7722942,1865.71133646,4461.48363066,872747.316041,10220.8534084,1297.8861471,2109.06498904,3406.95113614,12329.91839744,597027.627667,33988.3934772,144876.54117,110482.558272,255359.099442,623228.704261,118675.464576,90770.9124129,53700.0393363,144470.9517492,64002.0106289,169211.906428,5678.25189357,647482.951635,653161.20352857,816694.858063,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio de Los Morros,S/N,3010,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio Cochamo/Rio de Los Morros
,12311.7497108,1026008.0572,10,10103,10501,89,69,3034,945854.98054,72527.1766535,7625.90000607,118525.956477,906102.948594,1379.15212876,962810.439065,51515.3883389,1379.15212876,10303.0776678,11682.22979656,954616.652888,9572.9383055,29935.7138536,31882.752153,61818.4660066,980333.783759,4218.58298208,15981.9393744,25473.7510841,41455.6904585,970841.97205,25473.7510841,2109.29149104,27583.0425752,29692.33406624,53056.7936593,641549.11966,58248.8957911,162983.330981,163226.710768,326210.041749,698013.230343,106519.220298,137590.706493,83884.9000668,221475.6065598,125665.096909,159576.013957,11276.5968175,729490.349517,740766.9463345,889066.363474,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio de Los Morros,S/N,3034,Complejo Glaciar COCHAMÓ || Rio Cochamo-/Rio de Los Morros
,974.263259675,9739.67860837,10,10103,10502,93,73,2957,7346.02878089,2393.64982748,0,330.158596894,9409.52001148,0,8831.74246691,907.936141458,0,0,0,8831.74246691,0,742.856843011,165.079298447,907.936141458,8171.42527312,1403.1740368,165.079298447,0,165.079298447,7511.10807934,825.396492235,1238.09473835,165.079298447,1403.174036797,990.475790682,8171.42527312,247.61894767,825.396492235,495.237895341,1320.634387576,5365.07719953,3631.74456583,330.158596894,412.698246117,742.856843011,1568.25333525,1320.63438758,1238.09473835,5612.6961472,6850.79088555,6933.33053478,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Manso entre Rio de Los Morros y bajo Rio Steffen,S/N,2957,Complejo Glaciar COCHAMÓ || Rio Manso entre Rio de Los Morros y bajo Rio Steffen-/Rio Manso entre Rio Steffen y Rio Puelo
,37118.842988,3315535.52005,10,10103,10502,96,76,2957,2575142.48683,654032.78466,86360.2485577,465160.323763,2495113.15875,355262.037535,2837713.35533,266872.647799,80678.6532578,130270.863661,210949.5169188,2801675.808,116716.200588,164847.429343,232296.082117,397143.51146,2678466.35564,288056.881702,77269.6960779,271742.586627,349012.2827049,2643646.29302,112089.758701,181729.883948,378069.584381,559799.468329,490159.343082,1316669.12792,103973.193987,833733.527429,1061159.67072,1894893.198149,1294105.07801,856297.577334,164522.766754,1000610.09795,1165132.864704,635202.354523,36605.7068605,730084.99603,1913642.46264,2643727.45867,1950248.1695005,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Manso entre Rio de Los Morros y bajo Rio Steffen,S/N,2957,Complejo Glaciar COCHAMÓ || Rio Manso entre Rio de Los Morros y bajo Rio Steffen-/Rio Manso entre Rio Steffen y Rio Puelo
,5637.51563728,296078.634474,10,10103,10502,97,77,2958,193359.130126,102719.504348,0,11269.1484644,275161.797756,9647.68825367,240300.403226,55778.2312481,0,0,0,240219.330215,81.073010535,48724.8793316,7053.35191655,55778.23124815,195061.663347,93882.5461996,162.14602107,6972.27890601,7134.42492708,194250.933242,972.876126421,70695.6651866,30159.159919,100854.8251056,31132.036045421,91693.5749151,24727.2682132,26835.1664871,152822.624859,179657.7913461,44590.1557943,73938.585608,35104.6135617,142445.27951,177549.8930717,15403.8720017,2513.26332659,39320.4101095,238841.089036,278161.4991455,241354.35236259,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Manso entre Rio de Los Morros y bajo Rio Steffen,S/N,2958,Complejo Glaciar COCHAMÓ || Rio Manso entre Rio de Los Morros y bajo Rio Steffen
,5289.66700104,226007.703397,10,10103,10502,98,78,2971,225440.455665,567.247731724,0,9967.3530003,216040.350397,0,225764.597226,81.0353902463,162.070780493,0,162.070780493,225926.668007,0,81.0353902463,0,81.0353902463,226007.703397,0,0,0,0,225602.526446,405.176951232,0,0,0,405.176951232,106156.361223,17746.7504639,33791.7577327,68312.8339777,102104.5917104,109721.918394,30226.2005619,43516.0045623,42543.5798793,86059.5844416,10372.5299515,23905.4401227,1458.63702443,190271.096298,191729.73332243,214176.5364207,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Manso entre Rio de Los Morros y bajo Rio Steffen,S/N,2971,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio de Los Morros/Rio Manso entre Rio de Los Morros y bajo Rio Steffen
,308.165307088,4393.30310684,10,10103,10502,99,79,2971,4393.30310684,0,0,770.754931025,3622.54817582,0,4393.30310684,0,0,0,0,4393.30310684,0,0,0,0,4393.30310684,0,0,0,0,4393.30310684,0,0,0,0,0,4007.92564133,0,385.377465512,0,385.377465512,2312.26479307,2081.03831377,0,0,0,847.830424127,462.452958615,77.0754931025,3005.944231,3083.0197241025,3468.397189615,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Manso entre Rio de Los Morros y bajo Rio Steffen,S/N,2971,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio de Los Morros/Rio Manso entre Rio de Los Morros y bajo Rio Steffen
,752.651207951,10652.6667572,10,10103,10502,100,80,2971,10652.6667572,0,0,731.86260164,9920.80415556,0,10652.6667572,0,0,0,0,10652.6667572,0,0,0,0,10652.6667572,0,0,0,0,10652.6667572,0,0,0,0,0,6668.08148161,162.636133698,3008.76847341,813.180668489,3821.949141899,5285.67434518,4391.17560984,487.908401093,487.908401093,975.816802186,894.498735337,1707.67940383,162.636133698,7887.85248434,8050.488618038,9595.53188817,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Manso entre Rio de Los Morros y bajo Rio Steffen,S/N,2971,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio de Los Morros/Rio Manso entre Rio de Los Morros y bajo Rio Steffen
,630.231538744,8516.90719253,10,10103,10502,101,81,2971,8516.90719253,0,0,327.573353559,8189.33383897,0,8516.90719253,0,0,0,0,8516.90719253,0,0,0,0,8516.90719253,0,0,0,0,8516.90719253,0,0,0,0,0,5732.53368728,0,2784.37350525,0,2784.37350525,3193.8401972,5323.06699533,0,0,0,409.466691949,900.826722287,0,7206.61377829,7206.61377829,8107.440500577,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Manso entre Rio de Los Morros y bajo Rio Steffen,S/N,2971,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio de Los Morros/Rio Manso entre Rio de Los Morros y bajo Rio Steffen
,1696.94793145,69944.8994213,10,10103,10502,102,82,2971,69944.8994213,0,0,5243.85059099,64701.0488303,0,69944.8994213,0,0,0,0,69944.8994213,0,0,0,0,69944.8994213,0,0,0,0,69944.8994213,0,0,0,0,0,44693.7419601,1936.19098744,13795.3607855,9519.60568825,23314.96647375,45097.1150825,13391.9876631,6534.64458261,4921.15209308,11455.79667569,5243.85059099,12907.9399163,564.722371337,51228.3865427,51793.108914037,64136.326459,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Manso entre Rio de Los Morros y bajo Rio Steffen,S/N,2971,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio de Los Morros/Rio Manso entre Rio de Los Morros y bajo Rio Steffen
,1330.77780323,42355.9048973,10,10103,10502,103,83,2971,42355.9048973,0,0,9122.81028557,33233.0946117,0,42355.9048973,0,0,0,0,42355.9048973,0,0,0,0,42355.9048973,0,0,0,0,42355.9048973,0,0,0,0,0,39097.7583667,0,3258.14653056,0,3258.14653056,37468.6851015,4887.21979584,0,0,0,9122.81028557,10426.0688978,895.990295904,21911.035418,22807.025713904,32337.1043158,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Manso entre Rio de Los Morros y bajo Rio Steffen,S/N,2971,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio de Los Morros/Rio Manso entre Rio de Los Morros y bajo Rio Steffen
,108.75092481,434.306463233,10,10103,10503,106,86,2919,434.306463233,0,0,0,434.306463233,0,434.306463233,0,0,0,0,434.306463233,0,0,0,0,434.306463233,0,0,0,0,434.306463233,0,0,0,0,0,434.306463233,0,0,0,0,289.537642155,144.768821078,0,0,0,0,0,434.306463233,0,434.306463233,0,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Manso entre Rio Steffen y Rio Puelo,S/N,2919,Complejo Glaciar COCHAMÓ || Rio Manso entre Rio Steffen y Rio Puelo-/Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro/Rio Puelo entre Rio Negro y Rio Manso
,55.2906229831,60.5553532669,10,10103,10503,107,87,2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Manso entre Rio Steffen y Rio Puelo,S/N,2919,Complejo Glaciar COCHAMÓ || Rio Manso entre Rio Steffen y Rio Puelo-/Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro/Rio Puelo entre Rio Negro y Rio Manso
